user_id,segment,strategy,n_sent,n_opens,n_clicks,journey_length,avg_time_between_events_hours,recency_days,dominant_channel,first_channel,last_channel,converted,dropped_off
U02109,low_engagement,fixed,4,1,0,5,28.128,9.8523,ad,ad,ad,0,1
U02110,high_intent,hybrid,3,3,3,12,13.6559,4.7314,social,social,social,1,0
U02111,low_engagement,trigger,3,0,0,3,18.4598,9.5256,social,social,social,0,0
U02112,low_engagement,hybrid,2,0,0,2,257.1497,1.915,social,social,social,0,0
U02113,new_cold_customer,trigger,3,2,0,5,7.907,8.6949,social,social,social,0,1
U02114,low_engagement,fixed,1,0,0,1,0.0,8.1615,email,email,email,0,0
U02115,low_engagement,trigger,3,2,0,5,56.6849,2.6748,social,social,social,0,1
U02116,loyal_customer,trigger,3,1,0,4,38.4574,7.2701,social,social,email,0,1
U02117,high_intent,trigger,3,1,0,4,18.0817,7.3393,email,email,email,0,1
U02118,loyal_customer,hybrid,2,1,0,3,63.7059,9.5361,social,social,social,0,1
U02119,low_engagement,fixed,3,1,0,4,41.2924,3.5159,social,email,social,0,1
U02120,new_cold_customer,trigger,5,3,0,8,25.0259,4.3467,social,social,social,0,1
U02121,high_intent,hybrid,8,4,1,13,26.0352,1.531,social,social,email,0,1
U02122,high_intent,trigger,4,3,0,7,50.0325,1.2511,social,social,email,0,1
U02123,low_engagement,trigger,4,1,0,5,40.2059,5.725,social,social,email,0,1
U02124,new_cold_customer,trigger,2,0,0,2,79.7695,8.5045,ad,ad,social,0,0
U02125,low_engagement,hybrid,3,1,0,4,80.2488,2.6172,social,social,email,0,1
U02126,new_cold_customer,hybrid,2,1,0,3,62.7799,7.5657,social,social,social,0,1
U02127,low_engagement,hybrid,2,1,1,4,40.5537,6.9712,social,social,social,0,1
U02128,new_cold_customer,fixed,3,0,0,3,57.5947,4.6297,social,social,email,0,0
U02129,low_engagement,trigger,2,1,0,3,72.6694,5.811,ad,social,ad,0,1
U02130,high_intent,fixed,4,3,2,9,10.7066,2.2742,social,email,ad,0,1
U02131,new_cold_customer,hybrid,3,0,0,3,158.8005,1.3467,social,social,social,0,0
U02132,loyal_customer,trigger,6,0,0,6,58.2876,2.5498,social,social,email,0,0
U02133,low_engagement,trigger,3,1,1,5,59.842,3.2782,social,social,social,0,1
U02134,loyal_customer,trigger,2,2,2,7,47.8976,1.0468,ad,email,ad,1,0
U02135,low_engagement,hybrid,2,2,0,4,50.7187,8.0015,social,social,email,0,1
U02136,low_engagement,fixed,1,0,0,1,0.0,6.4378,social,social,social,0,0
U02137,price_sensitive,hybrid,2,0,0,2,240.4011,2.2244,email,email,social,0,0
U02138,new_cold_customer,hybrid,5,2,0,7,31.0999,1.075,social,email,social,0,1
U02139,low_engagement,trigger,1,0,0,1,0.0,8.8889,social,social,social,0,0
U02140,new_cold_customer,hybrid,4,3,2,9,21.3228,6.994,social,social,ad,0,1
U02141,low_engagement,trigger,4,1,0,5,79.9016,1.2517,social,social,ad,0,1
U02142,high_intent,trigger,3,3,2,9,17.9392,7.5835,social,ad,social,1,0
U02143,low_engagement,trigger,3,2,1,7,52.1336,1.4245,social,social,social,1,0
U02144,loyal_customer,fixed,5,1,0,6,39.6404,4.4301,social,social,ad,0,1
U02145,low_engagement,fixed,3,1,0,4,62.3418,5.9095,social,social,social,0,1
U02146,low_engagement,trigger,1,1,0,2,0.0,9.8829,social,social,social,0,1
U02147,low_engagement,trigger,4,1,0,5,16.9682,10.8913,social,social,social,0,1
U02148,high_intent,hybrid,6,3,2,11,22.6314,1.5771,social,email,social,0,1
U02149,low_engagement,fixed,1,0,0,1,0.0,13.859,social,social,social,0,0
U02150,price_sensitive,trigger,3,0,0,3,20.0455,12.9056,social,social,social,0,0
U02151,loyal_customer,trigger,6,1,1,8,43.3742,1.7364,social,social,social,0,1
U02152,loyal_customer,hybrid,4,2,0,6,44.6067,2.6521,social,email,social,0,1
U02153,new_cold_customer,fixed,3,0,0,3,78.8681,1.638,social,social,social,0,0
U02154,loyal_customer,fixed,5,2,0,7,52.9638,1.5607,social,email,social,0,1
U02155,high_intent,fixed,5,4,3,13,16.757,3.4966,social,social,social,1,0
U02156,low_engagement,trigger,3,0,0,3,92.2558,6.9334,ad,ad,email,0,0
U02157,low_engagement,trigger,1,1,1,4,0.0,8.4808,social,social,social,1,0
U02158,price_sensitive,hybrid,1,1,0,2,0.0,8.7343,email,email,email,0,1
U02159,high_intent,fixed,7,6,2,16,11.0309,3.1759,social,social,social,1,0
U02160,price_sensitive,hybrid,2,2,0,4,16.6291,8.4465,social,social,social,0,1
U02161,low_engagement,hybrid,3,2,1,6,57.3591,1.9413,social,social,ad,0,1
U02162,low_engagement,fixed,4,1,0,5,78.8218,1.4636,social,social,email,0,1
U02163,low_engagement,fixed,2,1,0,3,54.7649,1.504,offer,social,offer,0,1
U02164,low_engagement,trigger,4,0,0,4,48.7737,7.9257,email,email,email,0,0
U02165,new_cold_customer,trigger,3,2,1,6,25.4298,5.8367,social,social,social,0,1
U02166,loyal_customer,fixed,3,2,0,5,52.7669,5.0846,social,social,social,0,1
U02167,low_engagement,hybrid,2,0,0,2,20.3314,7.4912,email,email,social,0,0
U02168,high_intent,hybrid,8,8,6,25,12.0284,1.785,email,email,email,1,0
U02169,new_cold_customer,fixed,5,3,2,10,23.8502,5.6327,social,social,social,0,1
U02170,high_intent,hybrid,4,3,1,9,25.5934,5.6004,email,social,email,1,0
U02171,new_cold_customer,fixed,2,0,0,2,70.084,4.0689,social,social,social,0,0
U02172,new_cold_customer,hybrid,5,3,1,9,23.8907,6.9171,social,social,social,0,1
U02173,new_cold_customer,fixed,3,1,0,4,109.7351,1.261,social,social,social,0,1
U02174,loyal_customer,hybrid,5,1,0,6,29.8147,5.3054,social,ad,social,0,1
U02175,new_cold_customer,fixed,5,2,1,8,38.0183,3.3057,social,social,social,0,1
U02176,new_cold_customer,trigger,3,0,0,3,56.5676,3.5715,social,social,social,0,0
U02177,high_intent,fixed,3,2,2,9,25.7156,2.2627,social,social,offer,1,0
U02178,price_sensitive,trigger,2,0,0,2,195.1683,1.0385,social,social,social,0,0
U02179,high_intent,trigger,7,6,4,18,14.545,2.3156,social,email,social,1,0
U02180,loyal_customer,hybrid,3,1,0,4,90.454,1.6372,social,social,email,0,1
U02181,low_engagement,trigger,4,2,1,7,40.9305,2.8129,social,social,social,0,1
U02182,low_engagement,hybrid,3,1,0,4,74.9082,2.5207,social,social,social,0,1
U02183,new_cold_customer,fixed,4,3,2,9,27.0477,5.6694,social,social,social,0,1
U02184,new_cold_customer,hybrid,4,3,1,8,14.85,8.8519,social,social,social,0,1
U02185,new_cold_customer,trigger,3,0,0,3,82.5384,1.433,social,social,social,0,0
U02186,loyal_customer,trigger,5,2,0,7,16.1555,2.676,social,email,email,0,1
U02187,new_cold_customer,trigger,4,3,1,9,17.1117,2.2378,social,social,social,1,0
U02188,new_cold_customer,fixed,2,1,0,3,80.7577,7.1437,social,social,social,0,1
U02189,low_engagement,hybrid,2,0,0,2,135.1253,6.5769,social,social,social,0,0
U02190,low_engagement,fixed,2,1,0,3,81.3645,6.6368,email,email,social,0,1
U02191,loyal_customer,trigger,4,2,0,6,14.0311,6.7991,social,email,social,0,1
U02192,low_engagement,trigger,2,0,0,2,133.8283,8.6506,social,social,social,0,0
U02193,new_cold_customer,trigger,5,3,0,8,37.6074,3.653,social,social,social,0,1
U02194,loyal_customer,hybrid,5,2,2,9,38.8834,1.5132,social,email,social,0,1
U02195,new_cold_customer,fixed,3,0,0,3,47.8149,4.1796,social,social,social,0,0
U02196,loyal_customer,trigger,2,2,1,5,21.3888,9.0932,social,email,social,0,1
U02197,low_engagement,fixed,4,1,1,6,36.9974,3.9447,social,social,social,0,1
U02198,loyal_customer,hybrid,5,4,1,10,13.6985,4.6657,email,email,email,0,1
U02199,new_cold_customer,hybrid,5,3,0,8,41.0798,2.3264,social,social,social,0,1
U02200,low_engagement,fixed,2,0,0,2,62.9065,7.8288,social,social,social,0,0
U02201,high_intent,hybrid,3,2,2,8,9.3147,9.3811,social,email,social,1,0
U02202,low_engagement,hybrid,4,1,0,5,59.8029,2.7571,social,social,offer,0,1
U02203,high_intent,fixed,5,3,3,11,20.6609,1.9142,social,offer,social,0,1
U02204,new_cold_customer,fixed,2,2,0,4,12.7123,11.837,ad,ad,social,0,1
U02205,loyal_customer,trigger,2,0,0,2,126.5855,8.8851,social,social,ad,0,0
U02206,loyal_customer,hybrid,5,1,0,6,51.5394,2.8067,social,social,email,0,1
U02207,high_intent,fixed,8,5,3,18,14.8184,4.4773,social,social,offer,1,0
U02208,new_cold_customer,hybrid,2,2,0,4,14.437,8.5304,social,social,social,0,1
U02209,high_intent,hybrid,7,5,2,15,20.603,2.3843,email,email,social,1,0
U02210,loyal_customer,hybrid,3,0,0,3,87.9935,4.2627,social,social,social,0,0
U02211,new_cold_customer,hybrid,4,2,0,6,41.2544,4.8515,social,ad,email,0,1
U02212,price_sensitive,trigger,2,0,0,2,242.2512,1.0356,email,email,email,0,0
U02213,new_cold_customer,hybrid,4,2,0,6,47.6539,4.1948,social,social,social,0,1
U02214,loyal_customer,hybrid,5,2,1,8,16.2219,6.3551,email,email,social,0,1
U02215,loyal_customer,hybrid,2,1,1,4,32.7804,7.617,email,social,email,0,1
U02216,new_cold_customer,trigger,5,4,0,9,28.7542,4.5194,social,social,social,0,1
U02217,high_intent,fixed,7,6,4,17,13.9589,4.3339,social,social,email,0,1
U02218,low_engagement,fixed,3,2,1,6,47.3202,3.1028,social,social,social,0,1
U02219,low_engagement,hybrid,1,1,0,2,0.0,1.7027,email,email,email,0,1
U02220,loyal_customer,hybrid,3,1,0,4,21.1426,10.4416,social,social,social,0,1
U02221,loyal_customer,fixed,2,2,1,6,23.7943,3.1868,social,ad,social,1,0
U02222,price_sensitive,hybrid,2,0,0,2,194.5145,1.675,social,social,social,0,0
U02223,new_cold_customer,fixed,4,1,0,5,23.8342,7.9064,social,offer,social,0,1
U02224,low_engagement,trigger,2,1,0,3,15.5929,7.7619,social,social,email,0,1
U02225,loyal_customer,hybrid,2,0,0,2,180.9194,2.1672,social,social,social,0,0
U02226,new_cold_customer,trigger,4,2,0,6,55.0415,1.1378,social,social,social,0,1
U02227,high_intent,fixed,7,5,2,14,17.839,5.296,social,social,social,0,1
U02228,low_engagement,trigger,1,0,0,1,0.0,13.0701,social,social,social,0,0
U02229,price_sensitive,hybrid,1,0,0,1,0.0,9.3171,ad,ad,ad,0,0
U02230,low_engagement,hybrid,1,0,0,1,0.0,12.6124,social,social,social,0,0
U02231,low_engagement,hybrid,3,1,0,4,81.8854,2.334,social,social,social,0,1
U02232,loyal_customer,trigger,6,3,1,10,21.175,3.0624,social,social,email,0,1
U02233,loyal_customer,fixed,3,2,0,5,28.017,6.6317,email,social,email,0,1
U02234,loyal_customer,trigger,5,2,1,8,42.7753,1.4598,social,email,email,0,1
U02235,new_cold_customer,trigger,5,2,1,8,22.9596,3.1904,social,social,social,0,1
U02236,new_cold_customer,trigger,2,1,0,3,84.3144,5.6045,ad,social,ad,0,1
U02237,new_cold_customer,fixed,5,0,0,5,69.0367,3.2733,social,social,social,0,0
U02238,new_cold_customer,trigger,5,2,0,7,38.4814,3.4722,social,email,social,0,1
U02239,low_engagement,trigger,3,1,0,4,76.1404,3.9628,social,social,social,0,1
U02240,new_cold_customer,hybrid,2,1,0,3,96.2857,4.7298,ad,email,ad,0,1
U02241,low_engagement,trigger,2,0,0,2,276.7115,2.2971,social,social,email,0,0
U02242,low_engagement,trigger,4,2,0,6,48.8694,4.4388,social,social,social,0,1
U02243,new_cold_customer,hybrid,2,0,0,2,271.8922,2.6891,social,social,social,0,0
U02244,low_engagement,trigger,2,1,0,3,113.9386,4.8009,social,social,social,0,1
U02245,new_cold_customer,fixed,3,3,1,7,45.4185,3.4226,social,social,social,0,1
U02246,high_intent,hybrid,6,5,2,14,14.616,6.8642,social,email,social,1,0
U02247,high_intent,trigger,6,4,4,16,20.3274,2.2627,social,social,social,1,0
U02248,high_intent,trigger,7,5,3,16,9.4496,7.4543,social,social,social,1,0
U02249,new_cold_customer,trigger,5,3,0,8,35.4398,3.8263,social,social,social,0,1
U02250,low_engagement,fixed,2,1,0,3,7.0229,6.6834,social,email,social,0,1
U02251,new_cold_customer,fixed,2,1,0,3,132.4465,1.831,social,email,social,0,1
U02252,high_intent,hybrid,4,2,2,10,29.7753,2.8607,social,social,social,1,0
U02253,new_cold_customer,fixed,5,3,0,8,42.8466,1.7134,social,social,ad,0,1
U02254,new_cold_customer,hybrid,5,2,0,7,50.3202,1.0012,social,ad,social,0,1
U02255,low_engagement,fixed,4,0,0,4,75.2594,5.2501,social,social,social,0,0
U02256,low_engagement,trigger,2,0,0,2,155.4035,1.5117,social,social,social,0,0
U02257,new_cold_customer,hybrid,4,0,0,4,81.3573,2.2694,social,social,social,0,0
U02258,high_intent,trigger,4,1,0,5,62.7044,3.933,email,social,email,0,1
U02259,price_sensitive,fixed,3,1,0,4,74.3907,1.8595,social,email,social,0,1
U02260,low_engagement,hybrid,1,0,0,1,0.0,9.7838,social,social,social,0,0
U02261,loyal_customer,trigger,2,1,0,3,20.2232,1.9235,social,social,email,0,1
U02262,new_cold_customer,trigger,2,1,0,3,59.8546,7.7956,ad,social,ad,0,1
U02263,new_cold_customer,trigger,2,2,0,4,60.727,4.8284,social,social,social,0,1
U02264,high_intent,fixed,8,4,1,13,22.605,1.5172,social,social,social,0,1
U02265,new_cold_customer,trigger,3,2,0,5,30.0732,4.8089,social,social,social,0,1
U02266,low_engagement,hybrid,4,1,1,6,21.957,10.0144,social,social,social,0,1
U02267,price_sensitive,trigger,1,0,0,1,0.0,1.9056,social,social,social,0,0
U02268,new_cold_customer,fixed,3,3,1,7,44.3544,1.5362,email,email,ad,0,1
U02269,new_cold_customer,hybrid,3,1,1,5,44.7576,5.8162,social,social,social,0,1
U02270,high_intent,fixed,4,4,2,11,26.6698,3.3348,social,social,email,1,0
U02271,new_cold_customer,trigger,5,1,0,6,50.6118,1.3808,social,social,social,0,1
U02272,loyal_customer,hybrid,5,2,0,7,40.4469,1.5979,social,offer,social,0,1
U02273,price_sensitive,hybrid,1,0,0,1,0.0,5.475,email,email,email,0,0
U02274,loyal_customer,fixed,6,4,1,11,30.8236,2.0941,social,social,social,0,1
U02275,loyal_customer,trigger,6,2,0,8,36.3875,3.8232,social,email,social,0,1
U02276,loyal_customer,fixed,6,4,1,11,31.1734,1.8253,social,email,social,0,1
U02277,loyal_customer,fixed,5,2,1,9,18.7697,5.1034,social,email,social,1,0
U02278,new_cold_customer,fixed,5,3,0,8,24.7119,6.4418,social,social,social,0,1
U02279,new_cold_customer,trigger,4,0,0,4,50.1207,1.9487,social,social,social,0,0
U02280,loyal_customer,trigger,6,1,0,7,33.8373,1.6185,social,social,email,0,1
U02281,loyal_customer,hybrid,5,2,1,9,28.747,3.7474,social,social,social,1,0
U02282,loyal_customer,hybrid,6,2,1,9,37.9359,1.3068,social,social,social,0,1
U02283,low_engagement,hybrid,1,1,0,2,0.0,4.6716,social,social,social,0,1
U02284,loyal_customer,hybrid,6,5,3,15,18.3576,4.1801,social,social,social,1,0
U02285,high_intent,hybrid,7,4,3,15,18.884,2.7539,social,email,social,1,0
U02286,low_engagement,fixed,1,0,0,1,0.0,12.1783,social,social,social,0,0
U02287,low_engagement,trigger,4,1,0,5,72.6341,2.2681,social,email,social,0,1
U02288,loyal_customer,hybrid,5,0,0,5,58.3023,4.6817,social,social,email,0,0
U02289,price_sensitive,trigger,2,1,0,3,50.9912,5.1167,email,social,email,0,1
U02290,low_engagement,hybrid,2,0,0,2,36.2904,5.031,social,social,social,0,0
U02291,loyal_customer,trigger,2,1,0,3,17.6751,8.6922,social,social,social,0,1
U02292,new_cold_customer,trigger,4,1,0,5,73.6676,1.2456,social,ad,social,0,1
U02293,low_engagement,hybrid,3,0,0,3,104.5776,5.1072,social,social,social,0,0
U02294,new_cold_customer,trigger,3,1,0,4,83.8125,1.8013,email,social,email,0,1
U02295,new_cold_customer,trigger,3,0,0,3,55.7143,8.4131,social,social,social,0,0
U02296,new_cold_customer,fixed,2,1,0,3,72.7102,1.0652,social,social,social,0,1
U02297,low_engagement,hybrid,4,0,0,4,29.5934,6.379,email,social,email,0,0
U02298,new_cold_customer,trigger,5,2,0,7,48.4297,1.5363,social,social,social,0,1
U02299,new_cold_customer,fixed,4,1,0,5,45.6257,6.3683,social,social,ad,0,1
U02300,low_engagement,fixed,2,2,1,5,24.3493,4.9147,social,social,social,0,1
U02301,loyal_customer,fixed,5,3,2,11,26.7462,1.5088,social,social,social,1,0
U02302,low_engagement,hybrid,1,0,0,1,0.0,12.8057,email,email,email,0,0
U02303,low_engagement,fixed,3,2,0,5,41.6312,7.8612,social,social,social,0,1
U02304,high_intent,fixed,5,5,3,15,10.9083,7.5377,social,social,social,1,0
U02305,price_sensitive,hybrid,2,0,0,2,263.0876,3.6041,social,social,social,0,0
U02306,high_intent,fixed,5,3,2,12,16.0255,6.4794,email,email,social,1,0
U02307,high_intent,fixed,6,4,2,13,23.5348,2.198,email,email,social,1,0
U02308,price_sensitive,hybrid,1,0,0,1,0.0,9.2974,social,social,social,0,0
U02309,high_intent,trigger,7,4,0,11,24.3133,4.1394,social,email,email,0,1
U02310,low_engagement,trigger,1,0,0,1,0.0,5.6892,social,social,social,0,0
U02311,low_engagement,hybrid,3,0,0,3,93.0041,4.7077,social,social,social,0,0
U02312,new_cold_customer,hybrid,4,0,0,4,97.8208,2.6598,email,email,social,0,0
U02313,new_cold_customer,trigger,5,3,2,10,16.161,8.6806,social,social,social,0,1
U02314,price_sensitive,fixed,3,1,0,4,44.9231,4.4593,social,social,ad,0,1
U02315,price_sensitive,trigger,3,1,0,4,27.011,7.5353,email,social,email,0,1
U02316,new_cold_customer,hybrid,2,1,0,3,88.7349,4.5244,social,social,social,0,1
U02317,price_sensitive,trigger,1,0,0,1,0.0,1.0703,social,social,social,0,0
U02318,low_engagement,trigger,2,0,0,2,133.5025,5.3998,social,social,social,0,0
U02319,new_cold_customer,fixed,4,1,0,5,56.7806,4.3598,social,social,social,0,1
U02320,new_cold_customer,trigger,2,0,0,2,13.3119,3.8125,social,social,social,0,0
U02321,new_cold_customer,trigger,3,2,0,5,42.7719,6.3848,social,social,social,0,1
U02322,low_engagement,hybrid,1,0,0,1,0.0,11.4145,social,social,social,0,0
U02323,price_sensitive,trigger,3,0,0,3,75.1101,3.9011,ad,ad,offer,0,0
U02324,price_sensitive,hybrid,1,0,0,1,0.0,4.0532,social,social,social,0,0
U02325,new_cold_customer,trigger,3,2,0,5,19.8795,9.6898,social,social,social,0,1
U02326,new_cold_customer,fixed,2,0,0,2,202.8171,3.7521,social,social,social,0,0
U02327,low_engagement,hybrid,3,0,0,3,88.2378,2.5877,social,social,email,0,0
U02328,loyal_customer,hybrid,3,1,0,4,27.0683,9.4769,social,email,social,0,1
U02329,new_cold_customer,hybrid,2,1,0,3,157.1989,1.3865,social,ad,social,0,1
U02330,new_cold_customer,trigger,3,0,0,3,21.102,6.5521,social,social,social,0,0
U02331,new_cold_customer,trigger,5,2,0,7,45.7115,1.7174,ad,ad,ad,0,1
U02332,new_cold_customer,fixed,4,3,1,8,24.2401,2.4745,social,social,social,0,1
U02333,new_cold_customer,fixed,4,2,0,6,39.4498,2.3809,social,social,social,0,1
U02334,low_engagement,hybrid,2,2,0,4,18.2741,11.3763,social,social,email,0,1
U02335,new_cold_customer,hybrid,5,3,1,9,29.7671,1.3879,social,social,social,0,1
U02336,loyal_customer,trigger,4,0,0,4,11.9249,5.3716,email,email,email,0,0
U02337,high_intent,fixed,4,3,2,10,19.8686,2.741,email,social,social,1,0
U02338,loyal_customer,trigger,3,2,1,7,17.2072,1.7504,social,social,social,1,0
U02339,new_cold_customer,trigger,5,1,0,6,61.8473,1.4985,social,ad,social,0,1
U02340,low_engagement,fixed,4,1,0,5,51.8513,4.6627,social,social,email,0,1
U02341,new_cold_customer,trigger,4,3,1,8,27.2692,3.2859,social,social,social,0,1
U02342,price_sensitive,hybrid,3,1,0,4,59.6674,5.8498,email,email,social,0,1
U02343,low_engagement,hybrid,2,1,0,3,122.4295,2.9833,social,ad,social,0,1
U02344,low_engagement,fixed,3,1,0,4,84.8669,1.8505,social,social,email,0,1
U02345,low_engagement,trigger,2,0,0,2,304.3875,1.8173,ad,ad,ad,0,0
U02346,new_cold_customer,trigger,2,0,0,2,15.3179,10.0816,social,social,social,0,0
U02347,low_engagement,hybrid,3,1,1,5,77.1211,2.0777,ad,social,social,0,1
U02348,price_sensitive,fixed,1,1,0,2,0.0,6.0578,email,email,email,0,1
U02349,low_engagement,trigger,1,1,0,2,0.0,12.0315,social,social,social,0,1
U02350,loyal_customer,fixed,5,1,1,8,38.5308,1.8473,ad,social,social,1,0
U02351,loyal_customer,hybrid,3,1,0,4,41.6569,3.5849,social,social,offer,0,1
U02352,low_engagement,trigger,4,2,0,6,48.0048,3.0799,social,social,social,0,1
U02353,new_cold_customer,hybrid,5,2,0,7,40.3721,4.8513,social,social,social,0,1
U02354,low_engagement,trigger,4,0,0,4,93.9083,1.4862,social,email,social,0,0
U02355,low_engagement,fixed,1,1,0,2,0.0,13.0947,social,social,social,0,1
U02356,loyal_customer,trigger,4,3,1,8,31.3512,5.7287,email,email,social,0,1
U02357,new_cold_customer,hybrid,4,1,0,5,65.6739,1.0279,social,social,email,0,1
U02358,low_engagement,hybrid,4,1,1,6,41.4586,1.0193,social,social,social,0,1
U02359,new_cold_customer,fixed,5,1,0,6,44.477,2.8287,social,social,social,0,1
U02360,new_cold_customer,hybrid,5,4,0,9,32.7325,3.588,social,social,social,0,1
U02361,low_engagement,trigger,4,1,0,5,67.5015,2.3171,email,social,ad,0,1
U02362,loyal_customer,fixed,5,4,0,9,34.3273,2.5222,social,social,social,0,1
U02363,loyal_customer,hybrid,2,2,1,5,6.0022,4.1736,social,email,social,0,1
U02364,new_cold_customer,hybrid,2,1,0,3,75.6889,4.6653,social,social,email,0,1
U02365,new_cold_customer,trigger,5,2,1,8,36.6974,2.3252,social,email,social,0,1
U02366,low_engagement,fixed,1,0,0,1,0.0,12.7701,social,social,social,0,0
U02367,new_cold_customer,hybrid,5,0,0,5,28.0478,8.7562,social,ad,social,0,0
U02368,low_engagement,trigger,4,2,0,6,47.0285,2.6382,social,ad,social,0,1
U02369,low_engagement,hybrid,1,1,0,2,0.0,7.0005,ad,ad,ad,0,1
U02370,price_sensitive,trigger,3,1,0,4,101.8532,1.3027,email,email,email,0,1
U02371,new_cold_customer,trigger,5,1,0,6,33.1875,7.4482,social,social,social,0,1
U02372,low_engagement,fixed,2,0,0,2,137.8873,5.5509,social,social,email,0,0
U02373,high_intent,trigger,3,2,0,5,29.7452,4.0703,email,social,email,0,1
U02374,loyal_customer,fixed,4,1,1,7,24.2814,3.9317,email,email,social,1,0
U02375,low_engagement,hybrid,3,2,0,5,22.8525,5.0905,social,social,social,0,1
U02376,loyal_customer,trigger,4,1,0,5,44.6983,3.5281,social,social,email,0,1
U02377,low_engagement,fixed,2,0,0,2,131.2261,9.2099,social,social,social,0,0
U02378,new_cold_customer,trigger,3,0,0,3,137.2123,1.6232,social,social,social,0,0
