url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/cathryncarterwrites","int███idt███elg███","https://www.instagram.com/intrepidtravelguy","2023-11-14T21:08:54.000Z","Incredibly well written. ❤️ 🇵🇸",1,1,"[{""likes_number"":0,""reply"":""@intrepidtravelguy thank you."",""reply_date"":""2023-12-13T17:23:57.000Z"",""reply_user"":""cat███nca███rwr██████""}]","null","null","https://www.instagram.com/p/Czl1biOoNGv","cat███nca███rwr██████","17987962298267689","3235226895979172271"
"https://www.instagram.com/quovadismarshall","mic███cel███n","https://www.instagram.com/micahmcelveen","2023-05-27T18:27:16.000Z","🙌🏿🙌🏽🙌🏼",1,1,"[{""likes_number"":1,""reply"":""@micahmcelveen brother 🙌🏿🙌🏻🙌🏽🙌🏾🙌🏼"",""reply_date"":""2023-05-27T19:10:17.000Z"",""reply_user"":""quo███ism███hal███""}]","null","null","https://www.instagram.com/p/CswatLruebA","quo███ism███hal███","17957673059598666","3112104796643518144"
"https://www.instagram.com/hebasamour.designs","abe███min███mou███","https://www.instagram.com/abeeraminsammour","2024-02-21T13:01:21.000Z","ابداع 😍👏👏",1,1,"[{""likes_number"":0,""reply"":""@abeeraminsammour ❤❤❤"",""reply_date"":""2024-02-22T07:03:30.000Z"",""reply_user"":""heb███mou███esi██████""}]","null","null","https://www.instagram.com/p/C3kzDVarEdc","heb███mou███esi██████","18059080570474200","3306992555923359580"
"https://www.instagram.com/bolleras_viajeras_","alb███ras███","https://www.instagram.com/albabbrass","2023-05-18T14:44:21.000Z","Escuela de sirenas ☺️😊😉",2,1,"[{""likes_number"":1,""reply"":""@albabbrass 😂😂😂"",""reply_date"":""2023-05-20T06:38:27.000Z"",""reply_user"":""bol███as_███jer██████""}]","null","null","https://www.instagram.com/p/CsYacLxq6W3","bol███as_███jer██████","17994474967788652","3105348229071087031"
"https://www.instagram.com/alquds4shabab","mos███ala███sh","https://www.instagram.com/mosab_alatrash","2024-01-05T19:13:17.000Z","وين الموقع ؟بالجامعه الهاشميه",1,1,"[{""likes_number"":0,""reply"":""@mosab_alatrash في مدرسة راف، قرب الجامعة الأردنية"",""reply_date"":""2024-01-05T22:05:10.000Z"",""reply_user"":""alq███4sh███b""}]","null","null","https://www.instagram.com/p/C1uezaqsgXH","alq███4sh███b","18013511714116690","3273689453867173319"
"https://www.instagram.com/twilightqueensbae","ugl███yna███","https://www.instagram.com/ugly.ayna","2023-01-19T18:09:13.000Z","😂😂haha may be not...bcz no one is interested in our broken life 😂🗿",3,4,"[{""likes_number"":1,""reply"":""@twilightqueensbae i have done my 21 years of my life🗿😂and in them i learned a lot of things"",""reply_date"":""2023-01-20T18:10:32.000Z"",""reply_user"":""ugl███yna███""},{""likes_number"":1,""reply"":""@mind_dioxide Daman still young 😂"",""reply_date"":""2023-01-22T03:58:54.000Z"",""reply_user"":""twi███htq███nsb███""},{""likes_number"":0,""reply"":""@twilightqueensbae 😂😂😂yup..."",""reply_date"":""2023-01-22T04:58:20.000Z"",""reply_user"":""ugl███yna███""}]","null","null","https://www.instagram.com/p/CnmC04XPf1M","twi███htq███nsb███","17857650386885569","3019113030223789388"
"https://www.instagram.com/thisisnostrapizza","yah███sha███","https://www.instagram.com/yahya_shamat","2023-11-26T21:06:29.000Z","Looks so good 😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@yahya_shamat it’s waiting for you 😉"",""reply_date"":""2023-11-26T21:17:35.000Z"",""reply_user"":""thi███nos███piz███""}]","null","null","https://www.instagram.com/p/C0HsxZSMOVD","thi███nos███piz███","18402699229063682","3244758964993320259"
"https://www.instagram.com/marsil._.alamer","ban███lha███m","https://www.instagram.com/bano_alhameem","2020-08-23T17:40:13.000Z","يي الله عاش حبيبي",1,1,"[{""likes_number"":1,""reply"":""@bano_alhameem حبيبي بنو"",""reply_date"":""2020-08-23T21:53:06.000Z"",""reply_user"":""mar███._.███mer███""}]","null","null","https://www.instagram.com/p/CEPWYs2lSDS","mar███._.███mer███","18116108467094284","2382221182353350866"
"https://www.instagram.com/ghidaa.hurani","nou███6","https://www.instagram.com/nour.k6","2024-05-05T19:40:26.000Z","🔥🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@nour.k6 ❤️❤️"",""reply_date"":""2024-05-08T20:03:32.000Z"",""reply_user"":""ghi███.hu███i""}]","null","null","https://www.instagram.com/p/C6lbLpOs9VV","ghi███.hu███i","18027031181044082","3361212244342068565"
"https://www.instagram.com/rafaelaartuzi","iza███iqu███","https://www.instagram.com/izamonique","2023-09-25T02:29:20.000Z","muitas bençãos p vc, rafa ❤️",1,1,"[{""likes_number"":0,""reply"":""@izamonique amém Iza, a nós todos 🙏🏻❤️‍🔥"",""reply_date"":""2023-09-25T10:13:05.000Z"",""reply_user"":""raf███aar███i""}]","null","null","https://www.instagram.com/p/CxjJ-t9IWWb","raf███aar███i","17992434971198904","3198444052733322651"
"https://www.instagram.com/rafaelaartuzi","ren███_ti███li","https://www.instagram.com/renata_tirelli","2023-09-24T02:32:26.000Z","Q benção..",1,1,"[{""likes_number"":0,""reply"":""@renata_tirelli 🙏🏻❤️‍🔥"",""reply_date"":""2023-09-24T09:46:35.000Z"",""reply_user"":""raf███aar███i""}]","null","null","https://www.instagram.com/p/CxjJ-t9IWWb","raf███aar███i","18025472788643763","3198444052733322651"
"https://www.instagram.com/tiempos_asi","ons███","https://www.instagram.com/ons_sn","2020-06-12T23:51:06.000Z","Amazing shot",1,1,"[{""likes_number"":1,""reply"":""@ons_sn Thank you, lovely.🙏🏼♥️♥️♥️ Petra and Jordan in general are so beautiful. Definitely amid top recs to visit and even to live. 🥰✨"",""reply_date"":""2020-06-13T16:46:56.000Z"",""reply_user"":""tie███s_a███""}]","null","null","https://www.instagram.com/p/B1z9cn6JUC3","tie███s_a███","17868660601791472","2122310097255612599"
"https://www.instagram.com/taleedii","koe███m_e███","https://www.instagram.com/koelsum_e","2024-02-08T04:58:25.000Z","Stunning",1,1,"[{""likes_number"":1,""reply"":""🙌@koelsum_e"",""reply_date"":""2024-02-08T05:22:40.000Z"",""reply_user"":""tal███ii""}]","null","null","https://www.instagram.com/p/C3DRaikNQfG","tal███ii","18050329582565932","3297555942777096134"
"https://www.instagram.com/bkanaa_art","nam███_kh███el","https://www.instagram.com/nameer_khaleel","2022-06-08T09:00:21.000Z","مبدعة🔥 ❤️",1,1,"[{""likes_number"":0,""reply"":""@nameer_khaleel ♥️♥️😍"",""reply_date"":""2022-06-08T09:21:49.000Z"",""reply_user"":""bka███_ar███""}]","null","null","https://www.instagram.com/p/CeguO6ILmZV","bka███_ar███","17959600021747243","2855485498379363925"
"https://www.instagram.com/nesta126","fre███nce███to_█████████","https://www.instagram.com/frequence_into_the_wild","2022-11-17T15:10:10.000Z","Trop magnifique tu fais quoi de beau la bas ?",1,1,"[{""likes_number"":1,""reply"":""@frequence_into_the_wild j’étais pour des événements où se partage la connaissance et culture indigène :) trop bien 🔥😍🔮✡️✨"",""reply_date"":""2022-11-20T22:34:48.000Z"",""reply_user"":""nes███26""}]","null","null","https://www.instagram.com/p/ClA5GvLo-XG","nes███26","18019117534456435","2972626905693676998"
"https://www.instagram.com/anaghym.alkhatib","shr███_al███m","https://www.instagram.com/shrooq_alazam","2024-07-24T17:24:40.000Z","يديمكم حبيبتي🥹🎀",1,1,"[{""likes_number"":0,""reply"":""@shrooq_alazam حبيبة قلبي 😍"",""reply_date"":""2024-07-31T15:58:17.000Z"",""reply_user"":""ana███m.a███ati███""}]","null","null","https://www.instagram.com/p/C9zIIVgtslT","ana███m.a███ati███","18008802740539187","3419112299329669459"
"https://www.instagram.com/ultraxco","jou███ywi███rad███","https://www.instagram.com/journeywithbrad","2024-09-02T18:13:30.000Z","My spot is booked and I’m SO excited 🙌",1,1,"[{""likes_number"":0,""reply"":""@journeywithbrad Glad to hear it Brad!"",""reply_date"":""2024-09-02T20:38:00.000Z"",""reply_user"":""ult███co""}]","null","null","https://www.instagram.com/p/C_bHn8qqwe2","ult███co","18109140799406814","3448383471207778230"
"https://www.instagram.com/hibas_gallery","hay███hom███","https://www.instagram.com/hayaalhomsi","2021-07-21T10:02:38.000Z","Thank you haboosh ❤️ im in love with it ♥️♥️",1,1,"[{""likes_number"":0,""reply"":""@hayaalhomsi habeebty hayosh so glad to hear that ♥️♥️"",""reply_date"":""2021-07-21T12:45:57.000Z"",""reply_user"":""hib███gal███y""}]","null","null","https://www.instagram.com/p/CRla81kM4Y7","hib███gal███y","17940358798552151","2622620887906747963"
"https://www.instagram.com/its_tumtum","bas███98","https://www.instagram.com/bas_h.98","2024-09-05T17:21:44.000Z","Vet man! Amazing travels 😎",1,1,"[{""likes_number"":1,""reply"":""@bas_h.98 hell Yess, fotos van bij jou zagen er ook weer tegek uit!!"",""reply_date"":""2024-09-05T20:32:38.000Z"",""reply_user"":""its███mtu███""}]","null","null","https://www.instagram.com/p/C_iP6lpscb3","its███mtu███","18045036391797193","3450390261374502647"
"https://www.instagram.com/ginasdiary","sou███sia███shi█████████ye","https://www.instagram.com/southasianfashionlifestlye","2024-07-13T16:38:09.000Z","Love your fashion styles😍",1,2,"[{""likes_number"":1,""reply"":""@southasianfashionlifestlye ❤️"",""reply_date"":""2024-07-14T18:54:01.000Z"",""reply_user"":""gin███iar███""},{""likes_number"":0,""reply"":""@ginasdiary We are huge fans of your fashion content,  please could we repost some of your content on our page. Would that be ok lovely? 💕\nPlease let us know how we can support your amazing content"",""reply_date"":""2024-07-15T07:16:03.000Z"",""reply_user"":""sou███sia███shi█████████ye""}]","null","null","https://www.instagram.com/p/C9XMCFYAXoC","gin███iar███","17994585308497980","3411248162524985858"
"https://www.instagram.com/kittaba","den███sha███int██████","https://www.instagram.com/deniseshawpaintings","2021-10-18T16:58:25.000Z","Beautiful design",1,1,"[{""likes_number"":0,""reply"":""@deniseshawpaintings thank you 🙏"",""reply_date"":""2021-10-18T17:39:53.000Z"",""reply_user"":""kit███a""}]","null","null","https://www.instagram.com/p/CVKKUsiL74N","kit███a","17987866075399639","2687005530352762381"
"https://www.instagram.com/kittaba","nad███am","https://www.instagram.com/nada_jam","2021-10-18T07:40:13.000Z","اللهم صلي وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين 🤲🏻",1,1,"[{""likes_number"":1,""reply"":""@nada_jam امين حبيبتي كل سنه وانتو سالمين يا رب"",""reply_date"":""2021-10-18T15:31:25.000Z"",""reply_user"":""kit███a""}]","null","null","https://www.instagram.com/p/CVKKUsiL74N","kit███a","17938884334651761","2687005530352762381"
"https://www.instagram.com/dr_areen_failat","che███tsa███h","https://www.instagram.com/chemistsamiah","2020-03-15T18:14:41.000Z","@mzynbwshnb",1,1,"[{""likes_number"":1,""reply"":""@chemistsamiah  الله يجيرنا يارب"",""reply_date"":""2020-03-15T18:50:07.000Z"",""reply_user"":""mzy███shn███""}]","null","[""@mz███wsh███""]","https://www.instagram.com/p/B9v9nPnFvRX","dr_███en_███lat███","17871475612622736","2265300115249362007"
"https://www.instagram.com/tawfiqaldalo","nin███l1","https://www.instagram.com/nina_zl1","2024-06-18T17:17:20.000Z","👀العيون الفلسطينية احلا شي 👀🇵🇸♥️🍉🔥",1,1,"[{""likes_number"":1,""reply"":""@nina_zl1 ❤😍"",""reply_date"":""2024-06-18T17:42:29.000Z"",""reply_user"":""taw███ald███""}]","null","null","https://www.instagram.com/p/C8WrfxRshk0","taw███ald███","18087838609455582","3393090668484237620"
"https://www.instagram.com/wjiraphan","lai███ya_███","https://www.instagram.com/laissaya__","2023-11-17T03:16:43.000Z","La meow body",1,1,"[{""likes_number"":0,""reply"":""@aomprii 555666 kodeeeeee la meow 🐽"",""reply_date"":""2023-11-17T14:05:40.000Z"",""reply_user"":""wji███han███""}]","null","null","https://www.instagram.com/p/Czu0D3fIcJ0","wji███han███","18011034965055549","3237754146281079412"
"https://www.instagram.com/ines_tlilii","jea███ate███","https://www.instagram.com/jean_gatel","2019-11-15T15:33:38.000Z","Heureux de te voir heureuse",1,1,"[{""likes_number"":0,""reply"":""@jean_gatel merci !"",""reply_date"":""2019-11-16T08:05:06.000Z"",""reply_user"":""ine███lil███""}]","null","null","https://www.instagram.com/p/B4448fbhgiV","ine███lil███","17923853815345263","2177740867354626197"
"https://www.instagram.com/info.omar","nba███slo███","https://www.instagram.com/nbasbaslove","2022-01-31T11:16:27.000Z","🔥👏🔥👏🔥",1,1,"[{""likes_number"":0,""reply"":""@nbasbaslove 🙌🔥🙌"",""reply_date"":""2022-01-31T11:33:45.000Z"",""reply_user"":""inf███mar███""}]","null","null","https://www.instagram.com/p/CTeiv-5sVA8","inf███mar███","17907660278307312","2656713661131870268"
"https://www.instagram.com/travelpics02","sam███esv███y","https://www.instagram.com/samlovesvacay","2024-06-20T09:49:42.000Z","Piece of art 😍😍",1,1,"[{""likes_number"":0,""reply"":""@samlovesvacay yess😍"",""reply_date"":""2024-06-20T10:27:30.000Z"",""reply_user"":""tra███pic███""}]","null","null","https://www.instagram.com/p/C8aG13DM1Zi","tra███pic███","18023829776021030","3394055358697920098"
"https://www.instagram.com/dr_areen_failat","sar███aye███ish███","https://www.instagram.com/saraasayeq.aish","2019-03-30T22:23:54.000Z","عقبال باقي السرطانات",2,1,"[{""likes_number"":0,""reply"":""@aysh.jo ان شاء الله يارب☺️"",""reply_date"":""2019-03-31T09:13:27.000Z"",""reply_user"":""dr_███en_███lat███""}]","null","null","https://www.instagram.com/p/BvpQ9sknCOo","dr_███en_███lat███","17987774140207996","2011213317088748456"
